Time;21ESSAGMillWeight;21ESCriticalImpact;21ESSAGFeedPV;21ESSAGFeedHLim;21ESSMWeightHighLimit;21ESSAGMillSpeedWSP;21ESSAGMillPower;Kwh/Ton
Y-max;3200;50;4200;4200;3200;11;40000;40000
Y-min;2500;0;0;0;2500;0;0;0
Unit;t;;t/h;t/h;t;rpm;kW;kW
Date;Mill Weight;Critical Impacts;Fresh Feed;Fresh Feed - Max Limit;Mill Weight - Max Limit;Mill Speed;Mill KW;Mill Kwh/Ton
06-07-2013 21:20;3015,96;6,67;3201,52; ; ;6,68;15798,55;4,934702891
07-07-2013 02:40;3050,56;4,24;3285,39; ; ;6,75;15440,34;4,699697753
07-07-2013 08:00;3030,19;3,97;3229,15; ; ;6,62;15071,24;4,667246799
07-07-2013 13:20;3011,27;7,67;3246,85; ; ;6,66;15703,8;4,836626269
07-07-2013 18:40;2989,82;28,41;3094,09; ; ;6,19;14544,54;4,700748847
08-07-2013 00:00;3163,28;3,24;2920,53; ; ;6,4;17408,73;5,960811907
08-07-2013 05:20;3075,01;4,83;3012,36; ; ;6,75;16966,04;5,632142241
08-07-2013 10:40;3030,65;7,43;2779,15; ; ;5,86;15761,88;5,671475091
08-07-2013 16:00;3044,43;10,69;2800,27; ; ;4,62;16626,65;5,937516739
08-07-2013 21:20;3070,61;9,41;2851,56; ; ;4,31;16965,47;5,949539901
09-07-2013 02:40;3092,06;3,24;2835,85; ; ;4,24;17057;6,014775112
09-07-2013 08:00;3073,82;4,94;2766,43; ; ;4,46;16748,73;6,054275727
09-07-2013 13:20;3048,8;12,08;2870,78; ; ;4,33;16981,39;5,915252997
09-07-2013 18:40;3061,11;11,99;2993,93; ; ;4,75;17473,73;5,83638562
10-07-2013 00:00;3134,18;3,4;2761,44; ; ;4,06;17903,72;6,483472391
10-07-2013 05:20;3021,67;23,45;1868,82; ; ;3,96;12086,43;6,467412592
10-07-2013 10:40;2765,79;0,05;0; ; ;0;0;#DIV/0!
10-07-2013 16:00;2647,03;0;0; ; ;0;0;#DIV/0!
10-07-2013 21:20;2801,31;0;0; ; ;0;2,09;#DIV/0!
11-07-2013 02:40;2985,1;21,72;2372,7; ; ;2,58;11373,75;4,793589581
11-07-2013 08:00;2975,61;2,51;3333,55; ; ;1,31;13498,97;4,049427787
11-07-2013 13:20;2963,6;33,65;3192,79; ; ;2,13;13420,05;4,203236041
11-07-2013 18:40;2981,56;3,13;3172,09; ; ;3,75;13610,87;4,290820878
12-07-2013 00:00;2964,45;5,89;3264,28; ; ;5,41;13893,46;4,256209639
12-07-2013 05:20;2977,19;8,13;3011,12; ; ;4,88;14415,78;4,78751428
12-07-2013 10:40;3026,93;10,95;3249,1; ; ;5,53;16337,16;5,028210889
12-07-2013 16:00;3016,76;11,47;3039,37; ; ;6,46;15837,57;5,210806845
12-07-2013 21:20;3042,86;12,33;3204,89; ; ;1,59;16846,32;5,256442499
13-07-2013 02:40;2992,31;10,27;3261,13; ; ;4,16;15444,66;4,735984153
13-07-2013 08:00;2981,92;9,43;3148,83; ; ;5,05;14597,47;4,635839344
13-07-2013 13:20;2974,79;8,19;2827,6; ; ;4,74;14363,04;5,079586929
13-07-2013 18:40;3020,31;3,37;2524,47; ; ;4,36;14021,56;5,554258914
14-07-2013 00:00;2995,09;8,81;2829,1; ; ;4,72;15031,79;5,313276307
14-07-2013 05:20;2960,1;7,59;2864; ; ;4,1;13749,97;4,800967179
14-07-2013 10:40;2968,22;7,4;2761,02; ; ;4,08;14017,36;5,076877386
14-07-2013 16:00;2976,77;5,03;2650,52; ; ;4,06;14055,19;5,302804733
14-07-2013 21:20;2969,61;5,92;2790,36; ; ;4,65;13823,93;4,954174372
15-07-2013 02:40;2938,93;5,58;2883,92; ; ;5,29;13058,76;4,528128381
15-07-2013 08:00;2940,33;5,99;2886,41; ; ;5,49;13189,7;4,569586441
15-07-2013 13:20;2958,01;4,14;2861,98; ; ;5,82;13161,21;4,598638006
15-07-2013 18:40;3001,09;4,87;2902,41; ; ;3,89;14729,72;5,074996296
16-07-2013 00:00;2974,62;7,08;2836,18; ; ;5,49;14326,06;5,051181519
16-07-2013 05:20;2962,73;7,94;2752,18; ; ;4,92;14061,1;5,109077168
16-07-2013 10:40;2969,27;12,12;2815,92; ; ;5,58;13675,92;4,856643655
16-07-2013 16:00;2996,8;10,02;1265,96; ; ;2,75;6416,71;5,068651458
16-07-2013 21:20;3013,95;3,99;2832,2; ; ;5,84;15151,72;5,349805805
17-07-2013 02:40;2967,26;5,42;2597,65; ; ;5,56;13417,06;5,165076126
17-07-2013 08:00;2986,5;3,47;2929,44; ; ;5,62;14167,91;4,836388525
17-07-2013 13:20;3013,87;5,16;2944,88; ; ;6,14;14360,81;4,876534867
17-07-2013 18:40;3003,5;3,21;2713,3; ; ;5,63;14467,29;5,331990565
18-07-2013 00:00;3018,72;3,2;2648,28; ; ;4,89;14795,8;5,586947
18-07-2013 05:20;2990,64;4,66;2932,62; ; ;5,51;14571,62;4,968806051
18-07-2013 10:40;2995,14;11,32;2985,53; ; ;5,54;13640,48;4,56886382
18-07-2013 16:00;2989,59;9,65;2209,76; ; ;4,56;10668,78;4,828026573
18-07-2013 21:20;3024,88;10,25;3380,74; ; ;6,29;16267,52;4,811822264
19-07-2013 02:40;3056,3;5,64;3058,93; ; ;5,95;17106,74;5,592393419
19-07-2013 08:00;3002,7;4,38;2835,2; ; ;5,62;15304,49;5,398028358
19-07-2013 13:20;2998,72;14,08;2687,92; ; ;6,08;14422,85;5,365803298
19-07-2013 18:40;3020,93;3,71;2734,42; ; ;6,4;15118,87;5,52909575
20-07-2013 00:00;3030,23;5,63;2768,87; ; ;6,7;16123,89;5,823274477
20-07-2013 05:20;2980,76;5,93;2779,75; ; ;6,7;14799,6;5,324075906
20-07-2013 10:40;2983;3,57;2749,08; ; ;6,7;14163,2;5,151978116
20-07-2013 16:00;3041,5;2,34;2686,63; ; ;4,12;15163,98;5,644238321
20-07-2013 21:20;3076,57;4,92;2817,27; ; ;1,03;17428,05;6,186148292
21-07-2013 02:40;2998,79;4,35;2826,99; ; ;4,12;14957,15;5,290839373
21-07-2013 08:00;2996,65;4,04;2981,94; ; ;3,98;14880,5;4,990207717
21-07-2013 13:20;2994,87;4,24;2850,82; ; ;2,55;14635,03;5,133621204
21-07-2013 18:40;2997,96;5,61;2851,3; ; ;2,93;15327,43;5,375593589
22-07-2013 00:00;2997,45;3,09;2845,47; ; ;3,96;14803,07;5,202328614
22-07-2013 05:20;2973,91;1,55;2743,67; ; ;4,81;13434,76;4,896638444
22-07-2013 10:40;2974,17;4,11;2701,42; ; ;4,77;14179,43;5,248880219
22-07-2013 16:00;2985,82;6;2813,78; ; ;5,07;15039,2;5,344838616
22-07-2013 21:20;3028,67;5,25;2945,26; ; ;4,74;16223,16;5,508226778
23-07-2013 02:40;2975,21;1,94;2873,04; ; ;6,7;13436,96;4,676913652
23-07-2013 08:00;2983,27;1,83;2760,39; ; ;6,7;13625,73;4,936161195
23-07-2013 13:20;3000,85;6,04;3053,17; ; ;6,7;15755,41;5,160344822
23-07-2013 18:40;3039,48;7,35;3027,12; ; ;6,65;16843,52;5,564206242
24-07-2013 00:00;3047,7;3,4;2891,18; ; ;6,26;16549,26;5,724050388
24-07-2013 05:20;3015,31;2,36;2971,07; ; ;6,07;15361,26;5,170278721
24-07-2013 10:40;3017,82;5,58;2924,4; ; ;6,1;16003,64;5,472452469
24-07-2013 16:00;3013,92;6,57;2860,31; ; ;6,03;16122,64;5,636675745
24-07-2013 21:20;3053,39;7,25;2643,43; ; ;5,7;15910,67;6,018948866
25-07-2013 02:40;3070,93;45,95;2829,47; ; ;6,33;16220,69;5,732766207
25-07-2013 08:00;3007,47;3,11;3007,07; ; ;6,7;15397,92;5,120572517
25-07-2013 13:20;3025,31;5,09;2782,98; ; ;6,13;15882,07;5,706857397
25-07-2013 18:40;3025,38;6,86;2786,22; ; ;6,04;16297,61;5,849362218
26-07-2013 00:00;3017,73;2,18;2781,54; ; ;6,66;14634,53;5,261304889
26-07-2013 05:20;3002,37;1,8;2755,91; ; ;6,69;14480,48;5,254337043
26-07-2013 10:40;2987,63;3,19;2616,42; ; ;6,33;14577,22;5,571437307
26-07-2013 16:00;2892,51;12,97;285,58; ; ;0,63;1573,34;5,509279361
26-07-2013 21:20;3024,65;2,38;3121,6; ; ;6,6;15141,07;4,850419657
27-07-2013 02:40;3011,23;3,69;3031,14; ; ;6,68;15711,92;5,183501917
27-07-2013 08:00;3005,9;4,34;3030,76; ; ;6,69;15819,78;5,219740263
27-07-2013 13:20;3036,52;3,72;3041,09; ; ;6,26;16363,84;5,380912765
27-07-2013 18:40;3034,66;4,22;2725,19; ; ;6,43;16242,33;5,960072509
28-07-2013 00:00;3049,87;3,96;2822,88; ; ;6,71;16595,68;5,878988834
28-07-2013 05:20;3021,52;3,53;2937,48; ; ;6,71;16045,67;5,462392935
28-07-2013 10:40;3018,13;3,35;3001,63; ; ;6,61;16016,33;5,335877507
28-07-2013 16:00;3030,5;2;2919,67; ; ;6,15;15663,19;5,36471245
28-07-2013 21:20;3082,26;4,74;3217,02; ; ;6,29;17907,6;5,566518082
29-07-2013 02:40;3042,57;5,5;3324,31; ; ;6,74;17115,57;5,148608283
29-07-2013 08:00;3007,26;4,66;3457,65; ; ;6,75;16189,33;4,682177201
29-07-2013 13:20;3019,94;2,35;3303,03; ; ;6,5;15696,7;4,752212363
29-07-2013 18:40;3040,86;2,05;3467,08; ; ;6,39;16391,88;4,727863216
30-07-2013 00:00;3047,04;5,55;3468,35; ; ;6,7;17151,27;4,945080514
30-07-2013 05:20;3013,78;3,57;3473,36; ; ;6,73;16035,17;4,616616187
30-07-2013 10:40;3085,6;3,72;3491,49; ; ;6,71;17838,83;5,109231302
30-07-2013 16:00;3130,99;3,95;3319,16; ; ;6,51;18800,56;5,664252401
30-07-2013 21:20;3115,05;6,98;3215,93; ; ;6,49;19134,65;5,949958488
31-07-2013 02:40;3053,03;8,04;3398,68; ; ;5,73;17749,03;5,222330434
31-07-2013 08:00;3021,05;2,14;2166,38; ; ;1,95;14401,25;6,647610299
31-07-2013 13:20;3041,5;0,48;1905,09; ; ;1,75;13108,29;6,880667055
31-07-2013 18:40;3065,51;0,73;2092,7; ; ;2,05;13749,05;6,570005256
01-08-2013 00:00;3101,27;0,87;2069,87; ; ;2,54;15370,26;7,425712726
01-08-2013 05:20;3034,75;1,22;1840,18; ; ;3,51;13828,67;7,514846374
01-08-2013 10:40;3069,93;1,12;1868,85; ; ;1,63;14245,03;7,622350643
01-08-2013 16:00;3028,97;0,89;1920,79; ; ;2,06;13420,55;6,986994934
01-08-2013 21:20;3046,75;0,53;1939,24; ; ;2,9;13118,53;6,764778986
02-08-2013 02:40;3052,41;0,58;1968,1; ; ;3,14;13047,38;6,629429399
02-08-2013 08:00;3018,38;0,85;1781,14; ; ;2,3;12707,35;7,134391457
02-08-2013 13:20;3056,67;0,48;2086,08; ; ;0,07;13412;6,429283632
02-08-2013 18:40;3006,92;0,85;1995,53; ; ;0,74;12545,06;6,286580507
03-08-2013 00:00;3020,07;0,44;1992,19; ; ;4,34;11929,33;5,988048329
03-08-2013 05:20;3028,77;0,32;2042,44; ; ;4,42;11989,36;5,870116136
03-08-2013 10:40;3039,55;0,65;2236,31; ; ;4,11;13229,34;5,915700417
03-08-2013 16:00;3033,37;0,96;2424,11; ; ;2,99;14046,85;5,794642157
03-08-2013 21:20;3045,47;1,77;2937,87; ; ;4,27;15897;5,411063117
04-08-2013 02:40;3046,5;2,65;2839,33; ; ;3,98;16120,75;5,67765987
04-08-2013 08:00;3036,13;0,96;2848,86; ; ;2,9;15270,41;5,36018267
04-08-2013 13:20;3056,24;1,9;3184,05; ; ;5,34;16507,94;5,184573107
04-08-2013 18:40;3056,73;0,9;3218,88; ; ;6,27;16001,27;4,971067576
05-08-2013 00:00;3073,33;0,83;3235,86; ; ;4;16162,11;4,994687656
05-08-2013 05:20;3066,18;0,66;3221,77; ; ;5,71;16389,42;5,08708567
05-08-2013 10:40;3032,96;2,83;2645,86; ; ;4,98;15298,29;5,781972591
05-08-2013 16:00;3018,08;1,06;2370,84; ; ;5,1;13561,67;5,720196217
05-08-2013 21:20;3065,13;0,8;2371,79; ; ;4,96;14703,07;6,19914495
06-08-2013 02:40;3058,47;0,77;2346,26; ; ;4,15;14127,84;6,02142985
06-08-2013 08:00;3062,43;2,77;3496,68; ; ;6,55;17085,12;4,88609767
06-08-2013 13:20;3035,42;175,9;2849,92; ; ;5,52;15685,39;5,503800107
06-08-2013 18:40;3024,61;1,33;1980,28; ; ;4,59;14411,21;7,277359767
07-08-2013 00:00;3105,67;1,32;2231,72; ; ;2,77;15718,38;7,043168498
07-08-2013 05:20;3042,72;0,97;2079,11; ; ;2;14178,62;6,819562217
07-08-2013 10:40;3018,15;1,18;2064,3; ; ;3,25;13881,03;6,724327859
07-08-2013 16:00;3037,62;0,86;2440,57; ; ;5,31;14250,54;5,839021212
07-08-2013 21:20;3043,25;1,11;2095,18; ; ;6,69;14545,94;6,942572953
08-08-2013 02:40;3024,1;0,88;2242,14; ; ;6,42;13866,86;6,184653947
08-08-2013 08:00;3045,67;0,58;2136,85; ; ;6,48;14229,85;6,659264806
08-08-2013 13:20;3005,12;1,18;2039,38; ; ;6,5;13660,44;6,698329885
08-08-2013 18:40;3041,05;0,88;2266,23; ; ;6,67;14741,75;6,504966398
09-08-2013 00:00;3093,25;0,74;2269,67; ; ;6,78;15668,69;6,903510202
09-08-2013 05:20;3049,32;0,88;1932,04; ; ;6,3;13792,48;7,138817002
09-08-2013 10:40;3033,17;0,78;2239,38; ; ;6,54;14336,04;6,401789781
09-08-2013 16:00;3015,72;0,93;2235,02; ; ;6,5;13991,28;6,260024519
09-08-2013 21:20;3044,54;1,1;2099,55; ; ;6,85;15186,54;7,233235693
10-08-2013 02:40;3035,95;0,79;2242,17; ; ;6,64;14612,68;6,517204315
10-08-2013 08:00;3022,55;1,14;2033,7; ; ;6,8;14629,01;7,19329793
10-08-2013 13:20;3024,71;1,13;2196,08; ; ;6,59;14400,2;6,557229245
10-08-2013 18:40;3041,82;0,62;2186,01; ; ;6,62;14570,67;6,665417816
11-08-2013 00:00;3066,67;0,83;1979,93; ; ;6,12;13630,13;6,884147419
11-08-2013 05:20;3020,36;1,84;2042,98; ; ;7,05;15212;7,445985766
11-08-2013 10:40;3006,92;2,15;2002,43; ; ;6,89;14819,42;7,400718127
11-08-2013 16:00;3027,12;1,06;2305,35; ; ;6,75;14780,45;6,411369206
11-08-2013 21:20;3075,04;0,76;2233,12; ; ;7,08;15760,43;7,057583112
12-08-2013 02:40;3022,6;1,55;2093,46; ; ;6,91;14861,03;7,098788608
12-08-2013 08:00;3012,45;1,32;2093,17; ; ;6,78;14530,41;6,941820301
12-08-2013 13:20;3029,31;1,04;2284,29; ; ;6,7;14626,93;6,403271914
12-08-2013 18:40;3047,72;1,48;1691,99; ; ;5,5;11562,84;6,833870177
13-08-2013 00:00;3050,73;1,1;2316,64; ; ;6,96;15433,16;6,661872367
13-08-2013 05:20;3021,94;1,3;2089; ; ;6,92;14661,02;7,018200096
13-08-2013 10:40;3012,17;1,41;2053,37; ; ;6,81;14478,28;7,050984479
13-08-2013 16:00;3031,67;1,26;2206,53; ; ;6,9;15136,28;6,859766239
13-08-2013 21:20;3041,53;0,93;2154,83; ; ;6,92;15035,88;6,977756946
14-08-2013 02:40;3042,03;0,98;2294,75; ; ;6,75;14759,74;6,431959908
14-08-2013 08:00;2904,2;2,26;763,11; ; ;2,46;5414,84;7,095752906
14-08-2013 13:20;2811,69;2,44;0; ; ;0;3,57;#DIV/0!
14-08-2013 18:40;2825,87;0;0; ; ;0;0;#DIV/0!
15-08-2013 00:00;2983,11;51,18;1382,79; ; ;-3,63;9614,65;6,953080367
15-08-2013 05:20;3007,69;1,49;1997,17; ; ;-6,77;14255,71;7,137955207
15-08-2013 10:40;3033,02;0,51;2290,06; ; ;-6,59;14148,96;6,178423273
15-08-2013 16:00;3057,71;16,28;2116,69; ; ;5,14;14620,59;6,907289211
15-08-2013 21:20;3063,96;1,35;2157,69; ; ;2,25;14536,77;6,737191163
16-08-2013 02:40;3051,45;1,21;2831,35; ; ;-7,29;16256,96;5,741769827
16-08-2013 08:00;3055,96;1,38;2891,08; ; ;-6,47;15853,54;5,483604743
16-08-2013 13:20;3106,24;2,97;3300,24; ; ;8,12;18533,3;5,615743097
16-08-2013 18:40;3120,76;3,34;3491,97; ; ;8,24;18931,29;5,421378191
17-08-2013 00:00;3089,73;3,58;3629,37; ; ;8,21;18771,76;5,172181398
17-08-2013 05:20;3068,01;4,79;3713,45; ; ;8,15;18572,7;5,001467638
17-08-2013 10:40;3054,99;2,39;3384,95; ; ;7,76;17513,02;5,173789864
17-08-2013 16:00;3061,47;1,11;2046,49; ; ;6,61;14678,36;7,172456254
17-08-2013 21:20;3034,13;0,92;2662,62; ; ;6,94;15044,44;5,650239238
18-08-2013 02:40;3067,72;2,6;3442,04; ; ;7,96;18028,58;5,237760165
18-08-2013 08:00;3063,64;2,17;3398,2; ; ;7,94;17865,86;5,257448061
18-08-2013 13:20;3068,89;4,37;3221,59; ; ;7,61;17204,83;5,340477839
18-08-2013 18:40;3128;0,84;3531,19; ; ;8,11;18352,11;5,197146005
19-08-2013 00:00;3129,26;1,48;3368,39; ; ;8,21;18521,46;5,498609128
19-08-2013 05:20;3062,41;1,98;3479,06; ; ;7,99;17897,15;5,144248734
19-08-2013 10:40;3076,46;1,79;3575,8; ; ;8,05;18174,2;5,082554953
19-08-2013 16:00;3082,86;1,15;3574,8; ; ;7,95;17694,78;4,949865727
19-08-2013 21:20;3092,96;2,83;3549,39; ; ;8,15;18598,52;5,239920099
20-08-2013 02:40;3061,25;4,43;3524,14; ; ;8,06;18499,79;5,249448092
20-08-2013 08:00;3091,47;3,51;3503,61; ; ;8,15;18870,91;5,38613316
20-08-2013 13:20;3074,49;3,82;3443,71; ; ;8,05;18741,32;5,442188802
20-08-2013 18:40;3103,58;4,93;3357,38; ; ;8,28;19596;5,836694089
21-08-2013 00:00;3098,66;4,46;3525,45; ; ;7,95;18211,73;5,165788765
21-08-2013 05:20;3086,5;1,62;3670,66; ; ;8,04;18195,54;4,957021353
21-08-2013 10:40;3073,73;3,34;3493,48; ; ;8,16;18788,6;5,378190229
21-08-2013 16:00;3064,95;3,83;3345,91; ; ;8,12;18660,59;5,577134472
21-08-2013 21:20;3124,68;1,7;3353,1; ; ;8,23;18950,34;5,651588083
22-08-2013 02:40;3136,12;0,87;3147,72; ; ;7,95;17488,68;5,555983378
22-08-2013 08:00;3070,98;1,74;3553,26; ; ;8,19;18467,97;5,19747218
22-08-2013 13:20;3077,15;2,37;3208,5; ; ;-4,47;17533,85;5,464812218
22-08-2013 18:40;3105,8;1,8;3353,22; ; ;-8,22;18964,47;5,655599692
23-08-2013 00:00;3171,08;3,46;2669,97; ; ;3,5;16995,66;6,365487253
23-08-2013 05:20;3146,58;1,42;3643,2; ; ;8,35;18891,81;5,185499012
23-08-2013 10:40;3080,81;15,44;3359,52; ; ;8,15;18790,81;5,593302019
23-08-2013 16:00;3086,27;3;3445,77; ; ;8,26;19057,94;5,530821848
23-08-2013 21:20;3108,41;4,63;3521,46; ; ;8,36;19690,69;5,591626768
24-08-2013 02:40;3126,1;6,66;3209,64; ; ;8,17;19051,85;5,935821463
24-08-2013 08:00;3066,62;4,03;3707,07; ; ;8,25;18939,48;5,109016015
24-08-2013 13:20;3079,25;3,27;3383,49; ; ;7,95;18124,41;5,356720428
24-08-2013 18:40;3096,64;4,6;3545,56; ; ;8,37;19711,84;5,559584382
25-08-2013 00:00;3111,92;3,6;3564,98; ; ;8,36;19668,54;5,517152971
25-08-2013 05:20;3113,94;2,26;3418,77; ; ;8,33;19448,07;5,688616081
25-08-2013 10:40;3063,11;33,01;3590,6; ; ;8,16;18934,04;5,273224531
25-08-2013 16:00;3060,86;4,5;3500,68; ; ;8,22;18925,76;5,406309631
25-08-2013 21:20;3063,02;4,94;3548,42; ; ;8,26;19018,35;5,359667119
26-08-2013 02:40;3083,46;3,68;3547,29; ; ;8,31;19198,11;5,412049762
26-08-2013 08:00;3061,18;3,55;3536,26; ; ;8,26;18836,09;5,326556871
26-08-2013 13:20;3055,6;3,38;3355,99; ; ;8,14;18384,2;5,478025858
26-08-2013 18:40;3046,11;3,28;3075,6; ; ;7,86;17765,85;5,776385096
27-08-2013 00:00;3046,94;3,81;3438,03; ; ;7,96;18140,07;5,276297764
27-08-2013 05:20;3032,24;3,93;3449,62; ; ;7,95;18001,32;5,218348688
27-08-2013 10:40;3028,41;2,91;3476,38; ; ;7,85;17740,01;5,103012329
27-08-2013 16:00;3054,87;12,42;3486,3; ; ;7,93;18342,08;5,261188079
27-08-2013 21:20;3064,93;4,62;3535,24; ; ;8,15;18918,18;5,351314196
28-08-2013 02:40;3082,36;4,19;3378,98; ; ;8,22;19415,69;5,746020989
28-08-2013 08:00;3038,37;4,57;3142,25; ; ;7,63;17545,97;5,583887342
28-08-2013 13:20;3006,34; ; ; ; ; ; ;#VALUE!
28-08-2013 18:40;3018,67;0,27;1916,71; ; ;6,68;14008,11;7,308413897
29-08-2013 00:00;3014,55;2,27;2873,38; ; ;7,58;16933,83;5,8933486
29-08-2013 05:20;3036,2;3,11;3337,08; ; ;7,91;17945,1;5,377485706
29-08-2013 10:40; ;-1,72E+10;-1,72E+10; ; ;-1,72E+10;-1,72E+10;1
29-08-2013 16:00;3049,03;1,78;2530,95; ; ;7,22;15800,24;6,242810012
29-08-2013 21:20;3074,33;4,78;3338,78; ; ;8,29;19157,47;5,737865328
30-08-2013 02:40;3085,77;4,76;3479,23; ; ;8,34;19531,98;5,613880083
30-08-2013 08:00;3046,5;4,16;3618,13; ; ;8,11;18557,48;5,129025215
30-08-2013 13:20;3068,9;2,63;3669; ; ;8,23;19024,14;5,185102208
30-08-2013 18:40;3084,46;3,36;3713,85; ; ;8,33;19532,48;5,259361579
31-08-2013 00:00;3103,85;2,39;3229,42; ; ;7,91;18608,54;5,762192592
31-08-2013 05:20;3143,26;2,44;3245,89; ; ;8,39;20241,89;6,23616019
31-08-2013 10:40;3108,63;18,71;3074,3; ; ;8,12;19458,66;6,329460365
31-08-2013 16:00;3102,45;4,6;3197,83; ; ;8,19;19179,03;5,997513939
31-08-2013 21:20;3091,35;37,83;2982,71; ; ;7,73;18295,47;6,133841372
01-09-2013 02:40;3058,22;4,42;3668,93; ; ;8,06;18929,77;5,159479739
01-09-2013 08:00;3058,82;2,41;3733,98; ; ;7,97;18666,87;4,999188533
01-09-2013 13:20;3038,66;1,75;2712,65; ; ;7,24;16320,54;6,016456233
01-09-2013 18:40;3084,38;2,59;3635,17; ; ; ;19097,92;5,253652511
02-09-2013 00:00;3084,36;5,51;3441,79; ; ; ;19365,92;5,62670006
02-09-2013 05:20;3054,18;2,65;3541,9; ; ; ;18540,36;5,23458031
02-09-2013 10:40;3059,86;4,84;3444,42; ; ; ;18582,77;5,395036029
02-09-2013 16:00;3076,46;8,16;3335,37; ; ; ;18470,97;5,537907339
02-09-2013 21:20;3123,84;6,46;3217,96; ; ; ;19923,63;6,191385225
03-09-2013 02:40;3060,39;4,45;3664,27; ; ; ;18952,21;5,172165261
03-09-2013 08:00;3087,93;0,4;622,68; ; ; ;3380,69;5,429257403
03-09-2013 13:20;2991,7;0;0; ; ; ;0;#DIV/0!
03-09-2013 18:40;2882,21;0;-0,02; ; ; ;0;0
04-09-2013 00:00;3012,27;2,39;1093,87; ; ; ;5860,72;5,357784746
04-09-2013 05:20;3064,1;1,96;2113,82; ; ; ;16042,14;7,589170317
04-09-2013 10:40;3055,6;2,65;3431,07; ; ; ;17849,34;5,202266348
04-09-2013 16:00;3061,57;2,01;3323,72; ; ; ;17790,81;5,352680129
04-09-2013 21:20;3065,41;2,14;2847,64; ; ; ;17605,54;6,182502002
05-09-2013 02:40;3074,77;3,29;3402,73; ; ; ;18598,17;5,465661395
05-09-2013 08:00;3046,05;1,96;2997,45; ; ; ;16977,4;5,663947689
05-09-2013 13:20;3067,06;1,54;2945,86; ; ; ;17387,39;5,902313756
05-09-2013 18:40;3064,84;4,73;3034,17; ; ; ;17413,31;5,739068674
06-09-2013 00:00;3066,94;1,98;2690,8; ; ; ;17291,21;6,426048015
06-09-2013 05:20;3080,14;4,53;2850,65; ; ; ;17290,37;6,065413151
06-09-2013 10:40;3055,1;1,56;2960,28; ; ; ;17299,66;5,843926926
06-09-2013 16:00;3073,52;1,5;3079,15; ; ; ;18047;5,861033077
06-09-2013 21:20;3081,39;2,23;3265,36; ; ; ;17992,17;5,510011147
07-09-2013 02:40;3089,82;7,64;3057,88; ; ; ;17684,14;5,783137337
07-09-2013 08:00;3047,46;1,27;2874,19; ; ; ;16902,85;5,880909056
07-09-2013 13:20;3066,64;1,64;2798,01; ; ; ;16554,53;5,91653711
07-09-2013 18:40;3083,71;4,61;2848,44; ; ; ;17428,37;6,118566654
08-09-2013 00:00;3130,17;6,94;3057,33; ; ; ;17926,85;5,863563959
08-09-2013 05:20;3127,24;2,66;3047,83; ; ; ;18040,69;5,919191687
08-09-2013 10:40;3073,19;2,4;2770,38; ; ; ;16030,91;5,786538309
08-09-2013 16:00;3074,48;4,41;2769,24; ; ; ;16919,2;6,109690745
08-09-2013 21:20;3086,71;42,73;3088,01; ; ; ;16927,4;5,481653233
